customer_id,order_date,order_value,segment
C00423,2026-05-08,58.38,retail
C00788,2026-05-08,72.68,retail
C00883,2026-05-08,28.07,retail
C00929,2026-05-08,69.1,retail
C00970,2026-05-08,35.07,retail
C00988,2026-05-08,34.04,retail
C01051,2026-05-08,45.31,retail
C01109,2026-05-08,34.19,retail
C01202,2026-05-08,62.66,retail
C01214,2026-05-08,22.23,retail
C01220,2026-05-08,53.25,retail
C01314,2026-05-08,35.14,retail
C01348,2026-05-08,71.55,retail
C01357,2026-05-08,151.95,retail
C01362,2026-05-08,19.82,retail
C01412,2026-05-08,25.02,retail
C01446,2026-05-08,130.64,retail
C01542,2026-05-08,23.95,retail
C01566,2026-05-08,52.45,retail
C01582,2026-05-08,24.36,retail
C01667,2026-05-08,30.66,retail
C01732,2026-05-08,43.41,retail
C01834,2026-05-08,23.04,retail
C01998,2026-05-08,28.8,retail
C02060,2026-05-08,40.01,retail
C02102,2026-05-08,17.78,retail
C02269,2026-05-08,100.15,retail
C02361,2026-05-08,24.11,retail
C02411,2026-05-08,23.11,retail
C02655,2026-05-08,31.01,retail
C02672,2026-05-08,42.32,retail
C02799,2026-05-08,14.33,retail
C02835,2026-05-08,12.18,retail
C02916,2026-05-08,53.82,retail
C02923,2026-05-08,30.98,retail
C02937,2026-05-08,144.27,retail
C03058,2026-05-08,31.1,retail
C03077,2026-05-08,18.17,retail
C03144,2026-05-08,66.49,retail
C03291,2026-05-08,34.03,retail
C03331,2026-05-08,65.86,retail
C03367,2026-05-08,18.15,retail
C03404,2026-05-08,23.09,retail
C03424,2026-05-08,82.48,retail
C03446,2026-05-08,27.73,retail
C03462,2026-05-08,72.24,retail
C03492,2026-05-08,26.48,retail
C03497,2026-05-08,25.58,retail
C03514,2026-05-08,24.73,retail
C03590,2026-05-08,17.2,retail
C03623,2026-05-08,71.21,retail
C03675,2026-05-08,63.71,retail
C03771,2026-05-08,22.01,retail
C03839,2026-05-08,69.7,retail
C03921,2026-05-08,19.66,retail
W001,2026-05-08,140.95,wholesale
W021,2026-05-08,137.52,wholesale
W024,2026-05-08,225.11,wholesale
W025,2026-05-08,174.92,wholesale
W029,2026-05-08,264.7,wholesale
C00275,2026-05-09,57.23,retail
C00291,2026-05-09,45.34,retail
C00347,2026-05-09,20.74,retail
C00427,2026-05-09,39.07,retail
C00525,2026-05-09,22.22,retail
C00779,2026-05-09,33.71,retail
C00862,2026-05-09,25.09,retail
C00869,2026-05-09,57.0,retail
C00930,2026-05-09,85.78,retail
C00934,2026-05-09,25.49,retail
C01077,2026-05-09,31.02,retail
C01079,2026-05-09,19.31,retail
C01121,2026-05-09,14.47,retail
C01189,2026-05-09,19.19,retail
C01208,2026-05-09,30.22,retail
C01244,2026-05-09,61.08,retail
C01249,2026-05-09,18.31,retail
C01317,2026-05-09,46.32,retail
C01329,2026-05-09,46.05,retail
C01545,2026-05-09,54.75,retail
C01596,2026-05-09,34.54,retail
C01640,2026-05-09,94.1,retail
C01685,2026-05-09,44.67,retail
C01848,2026-05-09,15.62,retail
C01924,2026-05-09,30.71,retail
C01937,2026-05-09,27.2,retail
C02130,2026-05-09,77.91,retail
C02157,2026-05-09,43.94,retail
C02273,2026-05-09,37.64,retail
C02278,2026-05-09,77.84,retail
C02335,2026-05-09,45.14,retail
C02393,2026-05-09,74.81,retail
C02461,2026-05-09,23.55,retail
C02589,2026-05-09,19.44,retail
C02638,2026-05-09,47.78,retail
C02692,2026-05-09,53.44,retail
C02746,2026-05-09,87.55,retail
C02776,2026-05-09,52.43,retail
C02807,2026-05-09,30.3,retail
C02978,2026-05-09,28.66,retail
C02981,2026-05-09,10.08,retail
C03133,2026-05-09,26.55,retail
C03184,2026-05-09,48.51,retail
C03215,2026-05-09,16.5,retail
C03243,2026-05-09,79.54,retail
C03248,2026-05-09,39.68,retail
C03341,2026-05-09,102.35,retail
C03493,2026-05-09,20.56,retail
C03788,2026-05-09,38.09,retail
C03798,2026-05-09,104.14,retail
C03886,2026-05-09,17.74,retail
C03952,2026-05-09,53.47,retail
W000,2026-05-09,387.39,wholesale
W001,2026-05-09,365.03,wholesale
W006,2026-05-09,225.01,wholesale
W015,2026-05-09,135.7,wholesale
W020,2026-05-09,159.6,wholesale
W027,2026-05-09,540.74,wholesale
C00000,2026-05-10,49.79,retail
C00120,2026-05-10,58.27,retail
C00140,2026-05-10,72.05,retail
C00203,2026-05-10,24.65,retail
C00313,2026-05-10,74.0,retail
C00353,2026-05-10,39.93,retail
C00358,2026-05-10,33.38,retail
C00377,2026-05-10,14.21,retail
C00426,2026-05-10,74.14,retail
C00450,2026-05-10,12.49,retail
C00593,2026-05-10,57.71,retail
C00655,2026-05-10,65.99,retail
C00674,2026-05-10,59.99,retail
C00761,2026-05-10,74.55,retail
C00941,2026-05-10,27.49,retail
C00964,2026-05-10,15.18,retail
C00966,2026-05-10,79.23,retail
C01021,2026-05-10,14.1,retail
C01254,2026-05-10,39.43,retail
C01307,2026-05-10,26.27,retail
C01473,2026-05-10,70.93,retail
C01602,2026-05-10,21.39,retail
C01641,2026-05-10,28.42,retail
C01769,2026-05-10,23.28,retail
C01777,2026-05-10,33.35,retail
C01884,2026-05-10,16.87,retail
C01945,2026-05-10,101.93,retail
C01966,2026-05-10,50.69,retail
C01972,2026-05-10,57.91,retail
C02014,2026-05-10,18.29,retail
C02111,2026-05-10,13.98,retail
C02263,2026-05-10,52.2,retail
C02283,2026-05-10,40.11,retail
C02368,2026-05-10,26.15,retail
C02531,2026-05-10,58.84,retail
C02558,2026-05-10,53.77,retail
C02759,2026-05-10,46.12,retail
C02798,2026-05-10,98.59,retail
C02799,2026-05-10,86.47,retail
C02815,2026-05-10,76.33,retail
C02910,2026-05-10,31.3,retail
C02978,2026-05-10,40.31,retail
C02988,2026-05-10,22.58,retail
C03076,2026-05-10,82.04,retail
C03115,2026-05-10,46.0,retail
C03159,2026-05-10,19.04,retail
C03221,2026-05-10,17.45,retail
C03281,2026-05-10,30.83,retail
C03353,2026-05-10,112.61,retail
C03557,2026-05-10,18.24,retail
C03568,2026-05-10,24.43,retail
C03587,2026-05-10,32.73,retail
C03595,2026-05-10,19.33,retail
C03700,2026-05-10,24.88,retail
C03703,2026-05-10,27.61,retail
C03711,2026-05-10,88.13,retail
C03721,2026-05-10,75.99,retail
C03728,2026-05-10,33.8,retail
C03732,2026-05-10,54.67,retail
C03935,2026-05-10,19.1,retail
C03939,2026-05-10,70.79,retail
C03969,2026-05-10,21.92,retail
W013,2026-05-10,157.17,wholesale
W019,2026-05-10,268.9,wholesale
W026,2026-05-10,173.11,wholesale
W029,2026-05-10,254.75,wholesale
C00074,2026-05-11,47.43,retail
C00298,2026-05-11,53.38,retail
C00493,2026-05-11,32.0,retail
C00559,2026-05-11,19.83,retail
C00642,2026-05-11,46.03,retail
C00697,2026-05-11,39.77,retail
C00801,2026-05-11,66.98,retail
C00844,2026-05-11,47.32,retail
C01003,2026-05-11,20.89,retail
C01039,2026-05-11,21.02,retail
C01090,2026-05-11,26.78,retail
C01140,2026-05-11,93.1,retail
C01173,2026-05-11,29.88,retail
C01329,2026-05-11,34.4,retail
C01396,2026-05-11,66.22,retail
C01611,2026-05-11,22.16,retail
C01641,2026-05-11,56.13,retail
C01655,2026-05-11,68.49,retail
C01692,2026-05-11,41.06,retail
C01719,2026-05-11,60.88,retail
C01724,2026-05-11,69.87,retail
C01741,2026-05-11,31.73,retail
C01744,2026-05-11,56.78,retail
C01761,2026-05-11,25.75,retail
C01788,2026-05-11,29.26,retail
C01852,2026-05-11,36.09,retail
C02023,2026-05-11,32.63,retail
C02102,2026-05-11,48.08,retail
C02119,2026-05-11,30.15,retail
C02250,2026-05-11,31.98,retail
C02315,2026-05-11,17.51,retail
C02399,2026-05-11,43.78,retail
C02407,2026-05-11,26.77,retail
C02477,2026-05-11,22.97,retail
C02502,2026-05-11,16.78,retail
C02521,2026-05-11,36.76,retail
C02528,2026-05-11,20.44,retail
C02669,2026-05-11,18.16,retail
C02773,2026-05-11,27.8,retail
C02960,2026-05-11,27.73,retail
C02963,2026-05-11,168.9,retail
C03079,2026-05-11,108.31,retail
C03205,2026-05-11,49.16,retail
C03259,2026-05-11,21.23,retail
C03487,2026-05-11,16.26,retail
C03515,2026-05-11,30.08,retail
C03558,2026-05-11,51.37,retail
C03562,2026-05-11,19.85,retail
C03717,2026-05-11,13.01,retail
C03785,2026-05-11,37.5,retail
C03830,2026-05-11,37.44,retail
C03870,2026-05-11,96.62,retail
C03941,2026-05-11,58.93,retail
C03968,2026-05-11,25.68,retail
W003,2026-05-11,205.33,wholesale
W008,2026-05-11,163.07,wholesale
W010,2026-05-11,229.27,wholesale
W015,2026-05-11,257.63,wholesale
W016,2026-05-11,198.9,wholesale
C00032,2026-05-12,28.84,retail
C00209,2026-05-12,28.46,retail
C00256,2026-05-12,70.7,retail
C00263,2026-05-12,30.56,retail
C00329,2026-05-12,84.83,retail
C00343,2026-05-12,32.61,retail
C00488,2026-05-12,16.45,retail
C00513,2026-05-12,29.79,retail
C00569,2026-05-12,31.22,retail
C00587,2026-05-12,22.22,retail
C00588,2026-05-12,27.77,retail
C00619,2026-05-12,41.37,retail
C00637,2026-05-12,38.91,retail
C00641,2026-05-12,21.86,retail
C00658,2026-05-12,12.13,retail
C00669,2026-05-12,29.86,retail
C00699,2026-05-12,26.94,retail
C00833,2026-05-12,19.78,retail
C01028,2026-05-12,51.17,retail
C01061,2026-05-12,17.18,retail
C01095,2026-05-12,31.02,retail
C01247,2026-05-12,15.29,retail
C01274,2026-05-12,49.19,retail
C01302,2026-05-12,43.48,retail
C01411,2026-05-12,38.46,retail
C01440,2026-05-12,46.61,retail
C01498,2026-05-12,46.31,retail
C01500,2026-05-12,63.33,retail
C01523,2026-05-12,22.03,retail
C01610,2026-05-12,57.85,retail
C01747,2026-05-12,68.5,retail
C01765,2026-05-12,50.18,retail
C01777,2026-05-12,90.31,retail
C01941,2026-05-12,29.92,retail
C02002,2026-05-12,16.01,retail
C02037,2026-05-12,20.2,retail
C02039,2026-05-12,20.29,retail
C02090,2026-05-12,32.01,retail
C02092,2026-05-12,76.98,retail
C02114,2026-05-12,14.74,retail
C02285,2026-05-12,24.68,retail
C02303,2026-05-12,49.48,retail
C02329,2026-05-12,34.9,retail
C02451,2026-05-12,20.56,retail
C02509,2026-05-12,11.86,retail
C02539,2026-05-12,30.48,retail
C02566,2026-05-12,37.53,retail
C02652,2026-05-12,46.07,retail
C02658,2026-05-12,23.24,retail
C02664,2026-05-12,46.08,retail
C02770,2026-05-12,15.71,retail
C02784,2026-05-12,25.45,retail
C02797,2026-05-12,29.4,retail
C02803,2026-05-12,34.33,retail
C02852,2026-05-12,30.99,retail
C02860,2026-05-12,21.28,retail
C03046,2026-05-12,67.33,retail
C03231,2026-05-12,18.11,retail
C03254,2026-05-12,34.71,retail
C03269,2026-05-12,25.21,retail
C03362,2026-05-12,76.04,retail
C03424,2026-05-12,44.07,retail
C03640,2026-05-12,24.78,retail
C03681,2026-05-12,52.69,retail
C03904,2026-05-12,15.37,retail
W007,2026-05-12,279.68,wholesale
W016,2026-05-12,240.76,wholesale
W025,2026-05-12,181.49,wholesale
C00041,2026-05-13,28.25,retail
C00081,2026-05-13,24.69,retail
C00184,2026-05-13,51.28,retail
C00249,2026-05-13,19.24,retail
C00260,2026-05-13,60.07,retail
C00267,2026-05-13,18.12,retail
C00270,2026-05-13,40.05,retail
C00344,2026-05-13,25.6,retail
C00468,2026-05-13,26.07,retail
C00492,2026-05-13,46.49,retail
C00664,2026-05-13,10.4,retail
C00669,2026-05-13,20.41,retail
C00672,2026-05-13,36.79,retail
C00767,2026-05-13,19.47,retail
C00799,2026-05-13,40.51,retail
C01010,2026-05-13,34.71,retail
C01012,2026-05-13,54.59,retail
C01133,2026-05-13,22.06,retail
C01167,2026-05-13,48.88,retail
C01170,2026-05-13,73.97,retail
C01209,2026-05-13,23.62,retail
C01212,2026-05-13,15.47,retail
C01247,2026-05-13,36.03,retail
C01259,2026-05-13,38.55,retail
C01744,2026-05-13,28.65,retail
C01797,2026-05-13,34.27,retail
C01830,2026-05-13,14.55,retail
C01887,2026-05-13,23.35,retail
C01975,2026-05-13,53.36,retail
C02004,2026-05-13,26.64,retail
C02141,2026-05-13,68.33,retail
C02230,2026-05-13,60.96,retail
C02280,2026-05-13,41.36,retail
C02330,2026-05-13,69.2,retail
C02378,2026-05-13,102.21,retail
C02455,2026-05-13,62.79,retail
C02506,2026-05-13,64.76,retail
C02524,2026-05-13,30.5,retail
C02734,2026-05-13,17.4,retail
C02776,2026-05-13,50.54,retail
C02842,2026-05-13,29.01,retail
C02912,2026-05-13,92.18,retail
C03005,2026-05-13,13.81,retail
C03234,2026-05-13,79.79,retail
C03346,2026-05-13,20.07,retail
C03355,2026-05-13,31.45,retail
C03467,2026-05-13,22.72,retail
C03549,2026-05-13,25.32,retail
C03597,2026-05-13,20.12,retail
C03604,2026-05-13,19.93,retail
C03646,2026-05-13,56.81,retail
C03687,2026-05-13,22.87,retail
C03762,2026-05-13,33.87,retail
C03811,2026-05-13,83.09,retail
C03877,2026-05-13,37.6,retail
C03996,2026-05-13,57.52,retail
W014,2026-05-13,162.76,wholesale
W020,2026-05-13,314.57,wholesale
W022,2026-05-13,314.86,wholesale
W023,2026-05-13,131.64,wholesale
W025,2026-05-13,139.9,wholesale
C00001,2026-05-14,29.2,retail
C00027,2026-05-14,18.43,retail
C00185,2026-05-14,53.43,retail
C00246,2026-05-14,10.37,retail
C00313,2026-05-14,21.27,retail
C00314,2026-05-14,50.08,retail
C00319,2026-05-14,25.89,retail
C00320,2026-05-14,21.92,retail
C00335,2026-05-14,29.95,retail
C00345,2026-05-14,35.4,retail
C00453,2026-05-14,33.7,retail
C00497,2026-05-14,69.97,retail
C00577,2026-05-14,21.62,retail
C00584,2026-05-14,93.44,retail
C00586,2026-05-14,48.96,retail
C00739,2026-05-14,37.29,retail
C00859,2026-05-14,45.48,retail
C00867,2026-05-14,48.61,retail
C00926,2026-05-14,37.61,retail
C01094,2026-05-14,23.47,retail
C01128,2026-05-14,29.92,retail
C01165,2026-05-14,20.03,retail
C01173,2026-05-14,26.82,retail
C01282,2026-05-14,41.78,retail
C01360,2026-05-14,51.81,retail
C01478,2026-05-14,31.54,retail
C01490,2026-05-14,27.34,retail
C01554,2026-05-14,33.36,retail
C01640,2026-05-14,17.65,retail
C01677,2026-05-14,12.82,retail
C01749,2026-05-14,47.49,retail
C01769,2026-05-14,34.11,retail
C01788,2026-05-14,33.14,retail
C01855,2026-05-14,15.53,retail
C01888,2026-05-14,57.42,retail
C02195,2026-05-14,54.69,retail
C02280,2026-05-14,35.59,retail
C02403,2026-05-14,15.16,retail
C02497,2026-05-14,32.58,retail
C02605,2026-05-14,36.57,retail
C02607,2026-05-14,21.77,retail
C02749,2026-05-14,14.03,retail
C02878,2026-05-14,29.14,retail
C02897,2026-05-14,32.79,retail
C02956,2026-05-14,22.39,retail
C02969,2026-05-14,35.52,retail
C03045,2026-05-14,55.34,retail
C03055,2026-05-14,19.19,retail
C03071,2026-05-14,39.93,retail
C03139,2026-05-14,30.18,retail
C03241,2026-05-14,53.73,retail
C03254,2026-05-14,19.93,retail
C03300,2026-05-14,21.77,retail
C03349,2026-05-14,37.0,retail
C03468,2026-05-14,42.55,retail
C03497,2026-05-14,14.66,retail
C03528,2026-05-14,6.81,retail
C03588,2026-05-14,17.04,retail
C03602,2026-05-14,26.93,retail
C03620,2026-05-14,11.29,retail
C03666,2026-05-14,19.82,retail
C03796,2026-05-14,45.31,retail
C03815,2026-05-14,38.39,retail
C03850,2026-05-14,31.74,retail
C03938,2026-05-14,53.65,retail
C03972,2026-05-14,35.15,retail
W014,2026-05-14,333.46,wholesale
W026,2026-05-14,225.12,wholesale
W027,2026-05-14,178.58,wholesale
W027,2026-05-14,300.51,wholesale
C00048,2026-05-15,35.56,retail
C00151,2026-05-15,61.66,retail
C00189,2026-05-15,27.61,retail
C00241,2026-05-15,95.99,retail
C00444,2026-05-15,52.34,retail
C00584,2026-05-15,24.54,retail
C00604,2026-05-15,103.8,retail
C00639,2026-05-15,18.45,retail
C00670,2026-05-15,33.0,retail
C00687,2026-05-15,21.72,retail
C00704,2026-05-15,23.92,retail
C00728,2026-05-15,23.07,retail
C00773,2026-05-15,42.67,retail
C00831,2026-05-15,54.58,retail
C00842,2026-05-15,39.83,retail
C00860,2026-05-15,24.67,retail
C01020,2026-05-15,20.04,retail
C01080,2026-05-15,16.69,retail
C01102,2026-05-15,76.98,retail
C01198,2026-05-15,12.73,retail
C01302,2026-05-15,37.14,retail
C01437,2026-05-15,30.02,retail
C01533,2026-05-15,33.43,retail
C01731,2026-05-15,29.2,retail
C01850,2026-05-15,53.43,retail
C02056,2026-05-15,35.87,retail
C02169,2026-05-15,30.36,retail
C02248,2026-05-15,18.79,retail
C02252,2026-05-15,27.83,retail
C02269,2026-05-15,33.8,retail
C02286,2026-05-15,43.25,retail
C02492,2026-05-15,55.36,retail
C02502,2026-05-15,29.59,retail
C02507,2026-05-15,27.51,retail
C02516,2026-05-15,21.4,retail
C02527,2026-05-15,54.43,retail
C02562,2026-05-15,40.89,retail
C02569,2026-05-15,12.58,retail
C02585,2026-05-15,22.89,retail
C02602,2026-05-15,19.66,retail
C02607,2026-05-15,20.01,retail
C02639,2026-05-15,29.97,retail
C02711,2026-05-15,24.67,retail
C02722,2026-05-15,22.03,retail
C02741,2026-05-15,66.72,retail
C02748,2026-05-15,100.62,retail
C02778,2026-05-15,24.98,retail
C02891,2026-05-15,11.11,retail
C02938,2026-05-15,32.0,retail
C02979,2026-05-15,35.83,retail
C03057,2026-05-15,54.73,retail
C03142,2026-05-15,23.58,retail
C03170,2026-05-15,39.08,retail
C03415,2026-05-15,67.3,retail
C03470,2026-05-15,20.07,retail
C03519,2026-05-15,35.21,retail
C03601,2026-05-15,29.51,retail
C03613,2026-05-15,7.24,retail
C03636,2026-05-15,130.93,retail
C03643,2026-05-15,57.35,retail
C03686,2026-05-15,36.91,retail
C03698,2026-05-15,53.88,retail
C03732,2026-05-15,56.71,retail
C03749,2026-05-15,51.44,retail
C03923,2026-05-15,42.19,retail
C03925,2026-05-15,13.57,retail
C03992,2026-05-15,34.6,retail
W015,2026-05-15,323.68,wholesale
W017,2026-05-15,233.05,wholesale
W018,2026-05-15,132.31,wholesale
C00086,2026-05-16,25.28,retail
C00105,2026-05-16,29.53,retail
C00124,2026-05-16,115.84,retail
C00144,2026-05-16,42.41,retail
C00148,2026-05-16,30.51,retail
C00157,2026-05-16,53.65,retail
C00190,2026-05-16,10.74,retail
C00252,2026-05-16,31.72,retail
C00326,2026-05-16,37.39,retail
C00341,2026-05-16,26.0,retail
C00411,2026-05-16,57.35,retail
C00482,2026-05-16,16.67,retail
C00483,2026-05-16,18.15,retail
C00534,2026-05-16,69.25,retail
C00572,2026-05-16,119.96,retail
C00758,2026-05-16,28.95,retail
C00773,2026-05-16,32.52,retail
C00883,2026-05-16,83.89,retail
C00905,2026-05-16,36.69,retail
C00959,2026-05-16,56.23,retail
C00969,2026-05-16,25.87,retail
C01066,2026-05-16,48.48,retail
C01101,2026-05-16,46.45,retail
C01128,2026-05-16,16.87,retail
C01349,2026-05-16,46.93,retail
C01501,2026-05-16,41.34,retail
C01559,2026-05-16,21.17,retail
C01581,2026-05-16,50.16,retail
C01663,2026-05-16,41.54,retail
C01700,2026-05-16,48.71,retail
C01726,2026-05-16,18.68,retail
C01827,2026-05-16,46.76,retail
C01880,2026-05-16,31.58,retail
C01947,2026-05-16,43.79,retail
C01974,2026-05-16,55.06,retail
C02008,2026-05-16,37.76,retail
C02071,2026-05-16,116.69,retail
C02300,2026-05-16,47.24,retail
C02351,2026-05-16,23.38,retail
C02397,2026-05-16,75.15,retail
C02407,2026-05-16,33.87,retail
C02421,2026-05-16,15.81,retail
C02430,2026-05-16,40.29,retail
C02485,2026-05-16,36.69,retail
C02585,2026-05-16,13.96,retail
C02627,2026-05-16,15.12,retail
C02653,2026-05-16,42.64,retail
C02783,2026-05-16,34.12,retail
C02817,2026-05-16,47.95,retail
C02919,2026-05-16,76.14,retail
C02958,2026-05-16,28.56,retail
C03026,2026-05-16,82.48,retail
C03142,2026-05-16,30.57,retail
C03229,2026-05-16,37.14,retail
C03280,2026-05-16,15.31,retail
C03459,2026-05-16,25.81,retail
C03470,2026-05-16,22.56,retail
C03488,2026-05-16,59.48,retail
C03506,2026-05-16,33.19,retail
C03587,2026-05-16,25.36,retail
C03634,2026-05-16,49.94,retail
C03682,2026-05-16,62.01,retail
C03867,2026-05-16,57.81,retail
C03941,2026-05-16,45.39,retail
W011,2026-05-16,151.02,wholesale
W014,2026-05-16,169.01,wholesale
W014,2026-05-16,173.24,wholesale
C00024,2026-05-17,6.82,retail
C00067,2026-05-17,26.0,retail
C00079,2026-05-17,59.96,retail
C00096,2026-05-17,15.75,retail
C00104,2026-05-17,30.2,retail
C00120,2026-05-17,28.49,retail
C00126,2026-05-17,68.68,retail
C00254,2026-05-17,23.84,retail
C00290,2026-05-17,76.29,retail
C00300,2026-05-17,19.4,retail
C00305,2026-05-17,41.91,retail
C00353,2026-05-17,77.59,retail
C00380,2026-05-17,17.86,retail
C00445,2026-05-17,64.29,retail
C00545,2026-05-17,50.15,retail
C00656,2026-05-17,35.64,retail
C00734,2026-05-17,31.69,retail
C00746,2026-05-17,47.05,retail
C00799,2026-05-17,39.73,retail
C00862,2026-05-17,33.58,retail
C00880,2026-05-17,29.49,retail
C00981,2026-05-17,40.98,retail
C01058,2026-05-17,34.59,retail
C01148,2026-05-17,45.0,retail
C01236,2026-05-17,30.56,retail
C01244,2026-05-17,7.9,retail
C01261,2026-05-17,33.12,retail
C01434,2026-05-17,38.48,retail
C01594,2026-05-17,140.21,retail
C01649,2026-05-17,76.72,retail
C01669,2026-05-17,33.62,retail
C01904,2026-05-17,20.34,retail
C02171,2026-05-17,11.18,retail
C02187,2026-05-17,61.35,retail
C02241,2026-05-17,26.34,retail
C02298,2026-05-17,31.98,retail
C02347,2026-05-17,61.64,retail
C02483,2026-05-17,25.85,retail
C02590,2026-05-17,86.35,retail
C02597,2026-05-17,46.82,retail
C02643,2026-05-17,51.21,retail
C02680,2026-05-17,116.07,retail
C02704,2026-05-17,66.62,retail
C02778,2026-05-17,37.77,retail
C02814,2026-05-17,53.02,retail
C02845,2026-05-17,32.54,retail
C02901,2026-05-17,16.25,retail
C03022,2026-05-17,38.13,retail
C03114,2026-05-17,54.55,retail
C03136,2026-05-17,39.27,retail
C03139,2026-05-17,24.99,retail
C03155,2026-05-17,54.56,retail
C03181,2026-05-17,52.49,retail
C03256,2026-05-17,41.25,retail
C03276,2026-05-17,51.84,retail
C03280,2026-05-17,30.11,retail
C03378,2026-05-17,104.95,retail
C03397,2026-05-17,50.51,retail
C03549,2026-05-17,202.99,retail
C03750,2026-05-17,38.61,retail
C03953,2026-05-17,33.73,retail
C03957,2026-05-17,25.66,retail
W001,2026-05-17,286.88,wholesale
W009,2026-05-17,262.75,wholesale
W022,2026-05-17,217.78,wholesale
W024,2026-05-17,393.78,wholesale
C00004,2026-05-18,15.71,retail
C00206,2026-05-18,17.87,retail
C00307,2026-05-18,57.79,retail
C00515,2026-05-18,44.78,retail
C00535,2026-05-18,12.74,retail
C00625,2026-05-18,17.96,retail
C00759,2026-05-18,26.6,retail
C00889,2026-05-18,46.12,retail
C00901,2026-05-18,29.72,retail
C00929,2026-05-18,44.89,retail
C00961,2026-05-18,29.81,retail
C01077,2026-05-18,24.88,retail
C01105,2026-05-18,39.21,retail
C01153,2026-05-18,21.95,retail
C01186,2026-05-18,42.91,retail
C01277,2026-05-18,34.69,retail
C01279,2026-05-18,25.26,retail
C01313,2026-05-18,97.69,retail
C01345,2026-05-18,59.18,retail
C01349,2026-05-18,63.43,retail
C01376,2026-05-18,80.27,retail
C01380,2026-05-18,53.06,retail
C01402,2026-05-18,33.21,retail
C01411,2026-05-18,49.9,retail
C01443,2026-05-18,10.41,retail
C01531,2026-05-18,51.16,retail
C01795,2026-05-18,38.66,retail
C02106,2026-05-18,59.74,retail
C02138,2026-05-18,46.74,retail
C02174,2026-05-18,33.54,retail
C02185,2026-05-18,17.45,retail
C02193,2026-05-18,16.57,retail
C02254,2026-05-18,41.76,retail
C02307,2026-05-18,17.27,retail
C02319,2026-05-18,28.98,retail
C02373,2026-05-18,32.88,retail
C02386,2026-05-18,59.2,retail
C02534,2026-05-18,20.6,retail
C02601,2026-05-18,50.48,retail
C02606,2026-05-18,33.39,retail
C02758,2026-05-18,90.49,retail
C02789,2026-05-18,60.66,retail
C02839,2026-05-18,106.51,retail
C02864,2026-05-18,26.97,retail
C03004,2026-05-18,44.88,retail
C03026,2026-05-18,28.91,retail
C03044,2026-05-18,28.87,retail
C03061,2026-05-18,30.03,retail
C03127,2026-05-18,79.63,retail
C03152,2026-05-18,59.58,retail
C03226,2026-05-18,30.23,retail
C03232,2026-05-18,43.99,retail
C03285,2026-05-18,32.65,retail
C03350,2026-05-18,32.79,retail
C03392,2026-05-18,67.06,retail
C03469,2026-05-18,23.4,retail
C03478,2026-05-18,63.55,retail
C03528,2026-05-18,29.84,retail
C03550,2026-05-18,20.49,retail
C03702,2026-05-18,10.1,retail
C03769,2026-05-18,23.58,retail
C03806,2026-05-18,7.14,retail
C03828,2026-05-18,68.06,retail
C03896,2026-05-18,21.69,retail
C03904,2026-05-18,92.07,retail
C03906,2026-05-18,16.71,retail
C03959,2026-05-18,40.33,retail
C03966,2026-05-18,58.86,retail
W012,2026-05-18,133.82,wholesale
C00009,2026-05-19,38.36,retail
C00038,2026-05-19,43.31,retail
C00053,2026-05-19,34.87,retail
C00072,2026-05-19,59.27,retail
C00203,2026-05-19,41.7,retail
C00204,2026-05-19,30.12,retail
C00428,2026-05-19,40.09,retail
C00525,2026-05-19,37.91,retail
C00556,2026-05-19,56.86,retail
C00662,2026-05-19,77.82,retail
C00882,2026-05-19,32.14,retail
C00898,2026-05-19,21.09,retail
C00938,2026-05-19,105.62,retail
C01010,2026-05-19,30.01,retail
C01053,2026-05-19,14.72,retail
C01089,2026-05-19,67.49,retail
C01279,2026-05-19,36.01,retail
C01286,2026-05-19,36.48,retail
C01314,2026-05-19,32.6,retail
C01336,2026-05-19,46.17,retail
C01739,2026-05-19,34.71,retail
C01876,2026-05-19,24.07,retail
C01960,2026-05-19,30.37,retail
C02028,2026-05-19,41.25,retail
C02145,2026-05-19,39.89,retail
C02320,2026-05-19,64.36,retail
C02442,2026-05-19,24.17,retail
C02565,2026-05-19,65.41,retail
C02731,2026-05-19,34.11,retail
C02933,2026-05-19,13.28,retail
C02941,2026-05-19,19.65,retail
C02981,2026-05-19,36.71,retail
C02988,2026-05-19,48.09,retail
C02994,2026-05-19,37.2,retail
C03018,2026-05-19,42.47,retail
C03021,2026-05-19,38.1,retail
C03029,2026-05-19,20.12,retail
C03055,2026-05-19,64.93,retail
C03090,2026-05-19,12.71,retail
C03108,2026-05-19,32.08,retail
C03147,2026-05-19,28.53,retail
C03260,2026-05-19,36.11,retail
C03274,2026-05-19,29.26,retail
C03298,2026-05-19,36.43,retail
C03300,2026-05-19,37.59,retail
C03303,2026-05-19,56.85,retail
C03307,2026-05-19,57.15,retail
C03312,2026-05-19,36.54,retail
C03370,2026-05-19,32.12,retail
C03505,2026-05-19,13.66,retail
C03545,2026-05-19,26.74,retail
C03548,2026-05-19,27.53,retail
C03593,2026-05-19,33.14,retail
C03603,2026-05-19,46.31,retail
C03776,2026-05-19,35.86,retail
C03911,2026-05-19,20.49,retail
C03935,2026-05-19,108.54,retail
C03963,2026-05-19,49.16,retail
C03970,2026-05-19,50.32,retail
W003,2026-05-19,156.92,wholesale
